Country,Timeframe,Sex,Year,Age,Dx,Nx,mx
SWE,Period,Male,1956,71,1050,23296.03,0.04507
SWE,Period,Female,1956,72,1027,24784.22,0.04144
SWE,Period,Male,1956,72,1049,21370.7,0.04909
SWE,Period,Female,1956,73,1032,22698.47,0.04547
SWE,Period,Male,1956,73,1005,19392.43,0.05182
SWE,Period,Female,1956,74,1061,21071.97,0.05035
SWE,Period,Male,1956,74,1146,18178.55,0.06304
SWE,Period,Female,1956,75,1125,19698.33,0.05711
SWE,Period,Male,1956,75,1173,16848.08,0.06962
SWE,Period,Female,1956,76,1181,18641.15,0.06335
SWE,Period,Male,1956,76,1157,15905.2,0.07274
SWE,Period,Female,1956,77,1215,17154.4,0.07083
SWE,Period,Male,1956,77,1163,14509.57,0.08015
SWE,Period,Female,1956,78,1226,15463.45,0.07928
SWE,Period,Male,1956,78,1171,13142.47,0.0891
SWE,Period,Female,1956,79,1194,13751.05,0.08683
SWE,Period,Male,1956,79,1141,11848,0.0963
SWE,Period,Female,1956,80,1211,11981.5,0.10107
SWE,Period,Male,1956,80,1190,10227.17,0.11636
SWE,Period,Female,1956,81,1120,10425.5,0.10743
SWE,Period,Male,1956,81,1109,8700.17,0.12747
SWE,Period,Female,1956,82,1064,8838.67,0.12038
SWE,Period,Male,1956,82,963,7278.83,0.1323
SWE,Period,Female,1956,83,1073,7487.67,0.1433
SWE,Period,Male,1956,83,942,6123,0.15385
SWE,Period,Female,1956,84,973,6339.83,0.15347
SWE,Period,Male,1956,84,874,5143,0.16994
SWE,Period,Female,1956,85,855,5212.33,0.16403
SWE,Period,Male,1956,85,810,4165.5,0.19445
SWE,Period,Female,1956,86,728,4148,0.17551
SWE,Period,Male,1956,86,673,3235.17,0.20803
SWE,Period,Female,1956,87,643,3189.17,0.20162
SWE,Period,Male,1956,87,497,2367.67,0.20991
SWE,Period,Female,1956,88,569,2535.33,0.22443
SWE,Period,Male,1956,88,478,1785.83,0.26766
SWE,Period,Female,1956,89,510,2164.67,0.2356
SWE,Period,Male,1956,89,360,1496.33,0.24059
SWE,Period,Female,1956,90,454,1727.5,0.26281
SWE,Period,Male,1956,90,352,1169.83,0.3009
SWE,Period,Female,1956,91,376,1302,0.28879
SWE,Period,Male,1956,91,252,834.67,0.30192
SWE,Period,Female,1956,92,288,934.5,0.30819
SWE,Period,Male,1956,92,203,595.83,0.3407
SWE,Period,Female,1956,93,223,653.33,0.34133
SWE,Period,Male,1956,93,131,416,0.3149
SWE,Period,Female,1956,94,145,434.33,0.33385
SWE,Period,Male,1956,94,95,260.83,0.36422
SWE,Period,Female,1956,95,99,280.17,0.35336
SWE,Period,Male,1956,95,72,173.83,0.4142
SWE,Period,Female,1956,96,77,177,0.43503
SWE,Period,Male,1956,96,51,112.33,0.45402
SWE,Period,Female,1956,97,49,109.17,0.44884
SWE,Period,Male,1956,97,39,58.17,0.67045
SWE,Period,Female,1956,98,35,66.17,0.52894
SWE,Period,Male,1956,98,20,29.67,0.67408
SWE,Period,Female,1956,99,17,37.67,0.45129
SWE,Period,Male,1956,99,6,21,0.28571
SWE,Period,Female,1956,100,7,25.17,0.27811
SWE,Period,Male,1956,100,8,11.17,0.7162
SWE,Period,Female,1956,101,5,15.33,0.32616
SWE,Period,Male,1956,101,1,4.17,0.23981
SWE,Period,Female,1956,102,4,9.17,0.43621
SWE,Period,Male,1956,102,1,1.67,0.5988
SWE,Period,Female,1956,103,2,4,0.5
SWE,Period,Male,1956,103,1,0.67,1.49254
SWE,Period,Female,1956,104,2,1,2
SWE,Period,Female,1956,107,1,0.33,3.0303
SWE,Period,Female,1957,0,813,51538.04,0.01577
SWE,Period,Male,1957,0,1091,54663.01,0.01996
SWE,Period,Female,1957,1,56,51282.79,0.00109
SWE,Period,Male,1957,1,95,54637.59,0.00174
SWE,Period,Female,1957,2,40,50801.33,0.00079
SWE,Period,Male,1957,2,53,53677.47,0.00099
SWE,Period,Female,1957,3,30,51342.84,0.00058
SWE,Period,Male,1957,3,53,54377.11,0.00097
SWE,Period,Female,1957,4,26,52412.41,5e-04
SWE,Period,Male,1957,4,50,55586.24,9e-04
SWE,Period,Female,1957,5,20,52394.88,0.00038
SWE,Period,Male,1957,5,34,55458.72,0.00061
SWE,Period,Female,1957,6,23,53480.03,0.00043
SWE,Period,Male,1957,6,30,56709.63,0.00053
SWE,Period,Female,1957,7,24,56164.07,0.00043
SWE,Period,Male,1957,7,45,59366.48,0.00076
SWE,Period,Female,1957,8,21,59115.07,0.00036
SWE,Period,Male,1957,8,50,61839.13,0.00081
SWE,Period,Female,1957,9,16,60900.27,0.00026
SWE,Period,Male,1957,9,33,63640.55,0.00052
SWE,Period,Female,1957,10,18,62130.72,0.00029
SWE,Period,Male,1957,10,33,65180.45,0.00051
SWE,Period,Female,1957,11,26,63153.73,0.00041
SWE,Period,Male,1957,11,35,66515.52,0.00053
SWE,Period,Female,1957,12,15,63303.37,0.00024
SWE,Period,Male,1957,12,32,66748.75,0.00048
SWE,Period,Female,1957,13,12,61623.45,0.00019
SWE,Period,Male,1957,13,35,64424.5,0.00054
SWE,Period,Female,1957,14,24,57448.7,0.00042
SWE,Period,Male,1957,14,37,59734.45,0.00062
SWE,Period,Female,1957,15,21,51662.33,0.00041
SWE,Period,Male,1957,15,32,53611.88,6e-04
SWE,Period,Female,1957,16,20,47461.85,0.00042
SWE,Period,Male,1957,16,44,48993.25,9e-04
SWE,Period,Female,1957,17,12,47010.45,0.00026
SWE,Period,Male,1957,17,46,48395.63,0.00095
SWE,Period,Female,1957,18,31,46714.67,0.00066
SWE,Period,Male,1957,18,56,47949.9,0.00117
SWE,Period,Female,1957,19,20,44913.55,0.00045
SWE,Period,Male,1957,19,56,46229.58,0.00121
SWE,Period,Female,1957,20,16,43737.1,0.00037
SWE,Period,Male,1957,20,63,44949.73,0.0014
SWE,Period,Female,1957,21,20,42495.5,0.00047
SWE,Period,Male,1957,21,41,43865.3,0.00093
SWE,Period,Female,1957,22,31,41485.48,0.00075
SWE,Period,Male,1957,22,50,42851.73,0.00117
SWE,Period,Female,1957,23,21,41352.42,0.00051
SWE,Period,Male,1957,23,51,42372.33,0.0012
SWE,Period,Female,1957,24,23,42446.18,0.00054
SWE,Period,Male,1957,24,45,43206,0.00104
SWE,Period,Female,1957,25,13,43897.45,3e-04
SWE,Period,Male,1957,25,71,44356.28,0.0016
SWE,Period,Female,1957,26,28,44881.62,0.00062
SWE,Period,Male,1957,26,54,45104.67,0.0012
SWE,Period,Female,1957,27,35,45226.28,0.00077
SWE,Period,Male,1957,27,45,45490.45,0.00099
SWE,Period,Female,1957,28,34,45920.67,0.00074
SWE,Period,Male,1957,28,55,46342.97,0.00119
SWE,Period,Female,1957,29,30,46786.17,0.00064
SWE,Period,Male,1957,29,66,47264.33,0.0014
SWE,Period,Female,1957,30,41,47395.75,0.00087
SWE,Period,Male,1957,30,78,47968.85,0.00163
SWE,Period,Female,1957,31,30,49126,0.00061
SWE,Period,Male,1957,31,76,49807.43,0.00153
SWE,Period,Female,1957,32,45,50594.85,0.00089
SWE,Period,Male,1957,32,75,51367.5,0.00146
SWE,Period,Female,1957,33,50,51756.77,0.00097
SWE,Period,Male,1957,33,90,52711.67,0.00171
SWE,Period,Female,1957,34,52,52891.23,0.00098
SWE,Period,Male,1957,34,76,53875.72,0.00141
SWE,Period,Female,1957,35,65,55508.73,0.00117
SWE,Period,Male,1957,35,108,56368.93,0.00192
SWE,Period,Female,1957,36,58,59522.32,0.00097
SWE,Period,Male,1957,36,89,60656.95,0.00147
SWE,Period,Female,1957,37,57,56028.85,0.00102
SWE,Period,Male,1957,37,104,57355.28,0.00181
SWE,Period,Female,1957,38,60,50849.75,0.00118
SWE,Period,Male,1957,38,100,51909.65,0.00193
SWE,Period,Female,1957,39,82,51548.43,0.00159
SWE,Period,Male,1957,39,109,52385.02,0.00208
SWE,Period,Female,1957,40,92,51721,0.00178
SWE,Period,Male,1957,40,111,52772.12,0.0021
SWE,Period,Female,1957,41,81,51546.85,0.00157
SWE,Period,Male,1957,41,125,52456.92,0.00238
SWE,Period,Female,1957,42,101,52677.62,0.00192
SWE,Period,Male,1957,42,125,53323.92,0.00234
SWE,Period,Female,1957,43,115,53684.32,0.00214
SWE,Period,Male,1957,43,149,54644.38,0.00273
SWE,Period,Female,1957,44,122,54015.18,0.00226
SWE,Period,Male,1957,44,192,55220.37,0.00348
SWE,Period,Female,1957,45,122,53840.25,0.00227
SWE,Period,Male,1957,45,193,55065.13,0.0035
SWE,Period,Female,1957,46,134,53275.15,0.00252
SWE,Period,Male,1957,46,215,54623.88,0.00394
SWE,Period,Female,1957,47,160,53936.78,0.00297
SWE,Period,Male,1957,47,213,54918.47,0.00388
SWE,Period,Female,1957,48,198,53935.37,0.00367
SWE,Period,Male,1957,48,238,54327.77,0.00438
SWE,Period,Female,1957,49,196,52600.35,0.00373
SWE,Period,Male,1957,49,272,52627.23,0.00517
SWE,Period,Female,1957,50,202,51434.37,0.00393
SWE,Period,Male,1957,50,325,51256.25,0.00634
SWE,Period,Female,1957,51,212,50407.47,0.00421
SWE,Period,Male,1957,51,300,49546.93,0.00605
SWE,Period,Female,1957,52,232,49249.02,0.00471
SWE,Period,Male,1957,52,331,48055.45,0.00689
SWE,Period,Female,1957,53,263,47954.02,0.00548
SWE,Period,Male,1957,53,347,46828.07,0.00741
SWE,Period,Female,1957,54,244,47440.2,0.00514
SWE,Period,Male,1957,54,407,45923.45,0.00886
SWE,Period,Female,1957,55,299,46991.1,0.00636
SWE,Period,Male,1957,55,384,45485.02,0.00844
SWE,Period,Female,1957,56,329,46018.17,0.00715
SWE,Period,Male,1957,56,464,44215.22,0.01049
SWE,Period,Female,1957,57,334,44197.63,0.00756
SWE,Period,Male,1957,57,461,41949.55,0.01099
SWE,Period,Female,1957,58,370,42713.43,0.00866
SWE,Period,Male,1957,58,500,40355.05,0.01239
SWE,Period,Female,1957,59,368,41819.05,0.0088
SWE,Period,Male,1957,59,610,39521.77,0.01543
SWE,Period,Female,1957,60,420,40621.67,0.01034
SWE,Period,Male,1957,60,582,38234.03,0.01522
SWE,Period,Female,1957,61,450,39836.32,0.0113
SWE,Period,Male,1957,61,662,36997.52,0.01789
SWE,Period,Female,1957,62,501,38580.13,0.01299
SWE,Period,Male,1957,62,657,35229.75,0.01865
SWE,Period,Female,1957,63,540,37160.45,0.01453
SWE,Period,Male,1957,63,725,33613.35,0.02157
SWE,Period,Female,1957,64,580,35726.68,0.01623
SWE,Period,Male,1957,64,773,32141.1,0.02405
SWE,Period,Female,1957,65,586,34757.15,0.01686
SWE,Period,Male,1957,65,789,30908.17,0.02553
SWE,Period,Female,1957,66,675,33752.93,0.02
SWE,Period,Male,1957,66,827,29646.33,0.0279
SWE,Period,Female,1957,67,729,31989.98,0.02279
SWE,Period,Male,1957,67,821,27779.4,0.02955
SWE,Period,Female,1957,68,738,30959,0.02384
SWE,Period,Male,1957,68,927,26898.4,0.03446
SWE,Period,Female,1957,69,889,30342.03,0.0293
SWE,Period,Male,1957,69,937,26358.17,0.03555
SWE,Period,Female,1957,70,942,29041.95,0.03244
SWE,Period,Male,1957,70,994,25213.05,0.03942
SWE,Period,Female,1957,71,1058,27160.58,0.03895
SWE,Period,Male,1957,71,1034,23670.3,0.04368
SWE,Period,Female,1957,72,985,25616.28,0.03845
SWE,Period,Male,1957,72,1142,22249.68,0.05133
SWE,Period,Female,1957,73,1049,23787.15,0.0441
SWE,Period,Male,1957,73,1083,20301.17,0.05335
SWE,Period,Female,1957,74,1120,21630.98,0.05178
SWE,Period,Male,1957,74,1106,18335.83,0.06032
SWE,Period,Female,1957,75,1190,19963.1,0.05961
SWE,Period,Male,1957,75,1149,17042.93,0.06742
SWE,Period,Female,1957,76,1239,18533.07,0.06685
SWE,Period,Male,1957,76,1161,15730.78,0.0738
SWE,Period,Female,1957,77,1295,17404.87,0.0744
SWE,Period,Male,1957,77,1288,14726.72,0.08746
SWE,Period,Female,1957,78,1219,15918.92,0.07658
SWE,Period,Male,1957,78,1242,13283.1,0.0935
SWE,Period,Female,1957,79,1237,14259.2,0.08675
SWE,Period,Male,1957,79,1225,11955.1,0.10247
SWE,Period,Female,1957,80,1315,12515.67,0.10507
SWE,Period,Male,1957,80,1237,10682.17,0.1158
SWE,Period,Female,1957,81,1287,10773.5,0.11946
SWE,Period,Male,1957,81,1141,9059.33,0.12595
SWE,Period,Female,1957,82,1143,9269.33,0.12331
SWE,Period,Male,1957,82,1079,7620,0.1416
SWE,Period,Female,1957,83,1048,7774,0.13481
SWE,Period,Male,1957,83,923,6312.17,0.14623
SWE,Period,Female,1957,84,939,6490.33,0.14468
SWE,Period,Male,1957,84,922,5200.67,0.17728
SWE,Period,Female,1957,85,941,5403.5,0.17415
SWE,Period,Male,1957,85,852,4268.83,0.19959
SWE,Period,Female,1957,86,833,4373.5,0.19047
SWE,Period,Male,1957,86,737,3409,0.21619
SWE,Period,Female,1957,87,725,3410.83,0.21256
SWE,Period,Male,1957,87,630,2602.5,0.24207
SWE,Period,Female,1957,88,605,2574,0.23504
SWE,Period,Male,1957,88,452,1854.67,0.24371
SWE,Period,Female,1957,89,530,1995,0.26566
SWE,Period,Male,1957,89,425,1365.5,0.31124
SWE,Period,Female,1957,90,442,1673,0.2642
SWE,Period,Male,1957,90,302,1129.33,0.26742
SWE,Period,Female,1957,91,378,1319.83,0.2864
SWE,Period,Male,1957,91,279,867,0.3218
SWE,Period,Female,1957,92,338,956.67,0.35331
SWE,Period,Male,1957,92,225,602.5,0.37344
SWE,Period,Female,1957,93,248,662.17,0.37453
SWE,Period,Male,1957,93,144,420.5,0.34245
SWE,Period,Female,1957,94,169,457.67,0.36926
SWE,Period,Male,1957,94,124,290.67,0.4266
SWE,Period,Female,1957,95,112,298.33,0.37542
SWE,Period,Male,1957,95,83,167.5,0.49552
SWE,Period,Female,1957,96,91,191.33,0.47562
SWE,Period,Male,1957,96,56,115.33,0.48556
SWE,Period,Female,1957,97,61,111.17,0.54871
SWE,Period,Male,1957,97,32,69.17,0.46263
SWE,Period,Female,1957,98,37,68,0.54412
SWE,Period,Male,1957,98,15,32.5,0.46154
SWE,Period,Female,1957,99,23,37.67,0.61057
SWE,Period,Male,1957,99,13,17.33,0.75014
SWE,Period,Female,1957,100,14,24.17,0.57923
SWE,Period,Male,1957,100,4,12,0.33333
SWE,Period,Female,1957,101,10,16.17,0.61843
SWE,Period,Male,1957,101,7,6,1.16667
SWE,Period,Female,1957,102,6,8.83,0.6795
SWE,Period,Male,1957,102,2,2,1
SWE,Period,Female,1957,103,4,5.5,0.72727
SWE,Period,Female,1957,104,2,1.5,1.33333
SWE,Period,Female,1958,0,691,51098.6,0.01352
SWE,Period,Male,1958,0,987,53909.99,0.01831
SWE,Period,Female,1958,1,75,51366.62,0.00146
SWE,Period,Male,1958,1,72,54434.19,0.00132
SWE,Period,Female,1958,2,31,51297.64,6e-04
SWE,Period,Male,1958,2,55,54648.1,0.00101
SWE,Period,Female,1958,3,38,50831.87,0.00075
SWE,Period,Male,1958,3,50,53702.33,0.00093
SWE,Period,Female,1958,4,20,51364.94,0.00039
SWE,Period,Male,1958,4,46,54388.24,0.00085
SWE,Period,Female,1958,5,21,52429.65,4e-04
SWE,Period,Male,1958,5,46,55586.68,0.00083
SWE,Period,Female,1958,6,16,52412.42,0.00031
SWE,Period,Male,1958,6,42,55457.11,0.00076
SWE,Period,Female,1958,7,14,53508.07,0.00026
SWE,Period,Male,1958,7,23,56730.96,0.00041
SWE,Period,Female,1958,8,15,56204.77,0.00027
SWE,Period,Male,1958,8,20,59386.17,0.00034
SWE,Period,Female,1958,9,22,59142.63,0.00037
SWE,Period,Male,1958,9,28,61855.22,0.00045
SWE,Period,Female,1958,10,13,60928.05,0.00021
SWE,Period,Male,1958,10,29,63657.48,0.00046
SWE,Period,Female,1958,11,21,62156.8,0.00034
SWE,Period,Male,1958,11,24,65198.08,0.00037
SWE,Period,Female,1958,12,26,63176.6,0.00041
SWE,Period,Male,1958,12,30,66527.22,0.00045
SWE,Period,Female,1958,13,15,63327.82,0.00024
SWE,Period,Male,1958,13,24,66755.03,0.00036
SWE,Period,Female,1958,14,24,61657.03,0.00039
SWE,Period,Male,1958,14,27,64437.52,0.00042
SWE,Period,Female,1958,15,19,57500.77,0.00033
SWE,Period,Male,1958,15,35,59753.12,0.00059
SWE,Period,Female,1958,16,30,51738.82,0.00058
SWE,Period,Male,1958,16,55,53643.38,0.00103
SWE,Period,Female,1958,17,18,47574.65,0.00038
SWE,Period,Male,1958,17,53,49046.13,0.00108
SWE,Period,Female,1958,18,21,47152.07,0.00045
SWE,Period,Male,1958,18,44,48468.5,0.00091
SWE,Period,Female,1958,19,19,46876.38,0.00041
SWE,Period,Male,1958,19,67,48043.78,0.00139
SWE,Period,Female,1958,20,15,45112,0.00033
SWE,Period,Male,1958,20,41,46362.47,0.00088
SWE,Period,Female,1958,21,22,43951.77,5e-04
SWE,Period,Male,1958,21,51,45111.37,0.00113
SWE,Period,Female,1958,22,17,42709.52,4e-04
SWE,Period,Male,1958,22,46,44045.07,0.00104
SWE,Period,Female,1958,23,20,41719.85,0.00048
SWE,Period,Male,1958,23,46,43032.23,0.00107
SWE,Period,Female,1958,24,16,41570.42,0.00038
SWE,Period,Male,1958,24,48,42557.07,0.00113
SWE,Period,Female,1958,25,23,42640.12,0.00054
SWE,Period,Male,1958,25,42,43381.12,0.00097
SWE,Period,Female,1958,26,30,44079.05,0.00068
SWE,Period,Male,1958,26,55,44531.5,0.00124
SWE,Period,Female,1958,27,26,45045.98,0.00058
SWE,Period,Male,1958,27,48,45279.68,0.00106
SWE,Period,Female,1958,28,28,45357.53,0.00062
SWE,Period,Male,1958,28,51,45669.03,0.00112
SWE,Period,Female,1958,29,29,46029.2,0.00063
SWE,Period,Male,1958,29,59,46480.3,0.00127
SWE,Period,Female,1958,30,26,46873.35,0.00055
SWE,Period,Male,1958,30,61,47364.55,0.00129
SWE,Period,Female,1958,31,32,47447.8,0.00067
SWE,Period,Male,1958,31,69,48036.6,0.00144
SWE,Period,Female,1958,32,47,49169.65,0.00096
SWE,Period,Male,1958,32,52,49853.8,0.00104
SWE,Period,Female,1958,33,43,50627.73,0.00085
SWE,Period,Male,1958,33,70,51384.2,0.00136
SWE,Period,Female,1958,34,46,51780.87,0.00089
SWE,Period,Male,1958,34,82,52708.52,0.00156
SWE,Period,Female,1958,35,56,52889.03,0.00106
SWE,Period,Male,1958,35,71,53860.23,0.00132
SWE,Period,Female,1958,36,61,55493.68,0.0011
SWE,Period,Male,1958,36,108,56328.88,0.00192
SWE,Period,Female,1958,37,76,59495.55,0.00128
SWE,Period,Male,1958,37,95,60600.02,0.00157
SWE,Period,Female,1958,38,95,55975.38,0.0017
SWE,Period,Male,1958,38,109,57291.72,0.0019
SWE,Period,Female,1958,39,69,50789.37,0.00136
SWE,Period,Male,1958,39,120,51834.55,0.00232
SWE,Period,Female,1958,40,84,51479.3,0.00163
SWE,Period,Male,1958,40,93,52293.88,0.00178
SWE,Period,Female,1958,41,100,51652.95,0.00194
SWE,Period,Male,1958,41,120,52674.35,0.00228
SWE,Period,Female,1958,42,93,51478.72,0.00181
SWE,Period,Male,1958,42,132,52348.65,0.00252
SWE,Period,Female,1958,43,108,52593.85,0.00205
SWE,Period,Male,1958,43,147,53204.62,0.00276
SWE,Period,Female,1958,44,126,53592.45,0.00235
SWE,Period,Male,1958,44,161,54500.7,0.00295
SWE,Period,Female,1958,45,123,53912.08,0.00228
SWE,Period,Male,1958,45,160,55059.9,0.00291
SWE,Period,Female,1958,46,163,53714.72,0.00303
SWE,Period,Male,1958,46,180,54892.32,0.00328
SWE,Period,Female,1958,47,152,53136.45,0.00286
SWE,Period,Male,1958,47,182,54435.37,0.00334
SWE,Period,Female,1958,48,188,53776.7,0.0035
SWE,Period,Male,1958,48,247,54703.43,0.00452
SWE,Period,Female,1958,49,202,53755.85,0.00376
SWE,Period,Male,1958,49,248,54094.4,0.00458
SWE,Period,Female,1958,50,210,52413.43,0.00401
SWE,Period,Male,1958,50,283,52354.88,0.00541
SWE,Period,Female,1958,51,229,51235.17,0.00447
SWE,Period,Male,1958,51,286,50976.6,0.00561
SWE,Period,Female,1958,52,246,50185.28,0.0049
SWE,Period,Male,1958,52,324,49234.25,0.00658
SWE,Period,Female,1958,53,251,49012.45,0.00512
SWE,Period,Male,1958,53,333,47728.37,0.00698
SWE,Period,Female,1958,54,226,47726.1,0.00474
SWE,Period,Male,1958,54,336,46470.75,0.00723
SWE,Period,Female,1958,55,279,47188.83,0.00591
SWE,Period,Male,1958,55,377,45567.35,0.00827
SWE,Period,Female,1958,56,328,46687.63,0.00703
SWE,Period,Male,1958,56,425,45068.68,0.00943
SWE,Period,Female,1958,57,316,45692.53,0.00692
SWE,Period,Male,1958,57,518,43743.78,0.01184
SWE,Period,Female,1958,58,347,43863.37,0.00791
SWE,Period,Male,1958,58,467,41467.52,0.01126
SWE,Period,Female,1958,59,388,42363.12,0.00916
SWE,Period,Male,1958,59,500,39858.63,0.01254
SWE,Period,Female,1958,60,399,41445.17,0.00963
SWE,Period,Male,1958,60,608,38956.5,0.01561
SWE,Period,Female,1958,61,470,40202.48,0.01169
SWE,Period,Male,1958,61,612,37611.45,0.01627
SWE,Period,Female,1958,62,461,39363.83,0.01171
SWE,Period,Male,1958,62,631,36379.48,0.01734
SWE,Period,Female,1958,63,507,38086.72,0.01331
SWE,Period,Male,1958,63,700,34554.75,0.02026
SWE,Period,Female,1958,64,556,36633.78,0.01518
SWE,Period,Male,1958,64,708,32906.37,0.02152
SWE,Period,Female,1958,65,558,35160.32,0.01587
SWE,Period,Male,1958,65,733,31403.6,0.02334
SWE,Period,Female,1958,66,621,34157.13,0.01818
SWE,Period,Male,1958,66,817,30124.27,0.02712
SWE,Period,Female,1958,67,731,33072.72,0.0221
SWE,Period,Male,1958,67,860,28800.13,0.02986
SWE,Period,Female,1958,68,806,31240,0.0258
SWE,Period,Male,1958,68,878,26933.37,0.0326
SWE,Period,Female,1958,69,781,30152.2,0.0259
SWE,Period,Male,1958,69,973,25990.43,0.03744
SWE,Period,Female,1958,70,923,29479.75,0.03131
SWE,Period,Male,1958,70,1048,25376.08,0.0413
SWE,Period,Female,1958,71,922,28067.75,0.03285
SWE,Period,Male,1958,71,1022,24211.1,0.04221
SWE,Period,Female,1958,72,957,26185.35,0.03655
SWE,Period,Male,1958,72,1116,22604.55,0.04937
SWE,Period,Female,1958,73,1083,24611.78,0.044
SWE,Period,Male,1958,73,1090,21154.5,0.05153
SWE,Period,Female,1958,74,1150,22684.92,0.05069
SWE,Period,Male,1958,74,1117,19203.47,0.05817
SWE,Period,Female,1958,75,1107,20486.67,0.05404
SWE,Period,Male,1958,75,1136,17204.57,0.06603
SWE,Period,Female,1958,76,1149,18783.07,0.06117
SWE,Period,Male,1958,76,1151,15891.15,0.07243
SWE,Period,Female,1958,77,1229,17305.47,0.07102
SWE,Period,Male,1958,77,1177,14539.32,0.08095
SWE,Period,Female,1958,78,1269,16146.42,0.07859
SWE,Period,Male,1958,78,1187,13489.57,0.08799
SWE,Period,Female,1958,79,1266,14676.6,0.08626
SWE,Period,Male,1958,79,1153,12101.13,0.09528
SWE,Period,Female,1958,80,1360,12940.67,0.1051
SWE,Period,Male,1958,80,1160,10778,0.10763
SWE,Period,Female,1958,81,1189,11209.5,0.10607
SWE,Period,Male,1958,81,1175,9492.5,0.12378
SWE,Period,Female,1958,82,1183,9570.67,0.12361
SWE,Period,Male,1958,82,1143,7928.33,0.14417
SWE,Period,Female,1958,83,1078,8147.83,0.13231
SWE,Period,Male,1958,83,938,6585.17,0.14244
SWE,Period,Female,1958,84,1019,6754.5,0.15086
SWE,Period,Male,1958,84,870,5399.33,0.16113
SWE,Period,Female,1958,85,902,5522,0.16335
SWE,Period,Male,1958,85,756,4351.17,0.17375
SWE,Period,Female,1958,86,831,4504.33,0.18449
SWE,Period,Male,1958,86,729,3501.5,0.2082
SWE,Period,Female,1958,87,715,3582.5,0.19958
SWE,Period,Male,1958,87,666,2718.17,0.24502
SWE,Period,Female,1958,88,620,2743.33,0.226
SWE,Period,Male,1958,88,505,2031.17,0.24863
SWE,Period,Female,1958,89,464,2021.5,0.22953
SWE,Period,Male,1958,89,360,1433.83,0.25108
SWE,Period,Female,1958,90,411,1532.33,0.26822
SWE,Period,Male,1958,90,301,1028.5,0.29266
SWE,Period,Female,1958,91,345,1271.33,0.27137
SWE,Period,Male,1958,91,280,819.33,0.34174
SWE,Period,Female,1958,92,300,977.33,0.30696
SWE,Period,Male,1958,92,202,613.83,0.32908
SWE,Period,Female,1958,93,214,678,0.31563
SWE,Period,Male,1958,93,168,417.83,0.40208
SWE,Period,Female,1958,94,177,466,0.37983
SWE,Period,Male,1958,94,118,282.17,0.41819
SWE,Period,Female,1958,95,118,308,0.38312
SWE,Period,Male,1958,95,83,178.83,0.46413
SWE,Period,Female,1958,96,86,195.17,0.44064
SWE,Period,Male,1958,96,43,104.83,0.41019
SWE,Period,Female,1958,97,57,115.17,0.49492
SWE,Period,Male,1958,97,33,72,0.45833
SWE,Period,Female,1958,98,33,64.67,0.51028
SWE,Period,Male,1958,98,16,44.17,0.36224
SWE,Period,Female,1958,99,20,39,0.51282
SWE,Period,Male,1958,99,12,19.5,0.61538
SWE,Period,Female,1958,100,12,20.17,0.59494
SWE,Period,Male,1958,100,6,10,0.6
SWE,Period,Female,1958,101,7,13.33,0.52513
SWE,Period,Male,1958,101,2,6.5,0.30769
SWE,Period,Female,1958,102,5,8.17,0.612
SWE,Period,Male,1958,102,1,3.17,0.31546
SWE,Period,Female,1958,103,3,4.67,0.6424
SWE,Period,Female,1958,104,1,3.33,0.3003
SWE,Period,Male,1958,104,1,0.33,3.0303
SWE,Period,Female,1959,0,699,50280.67,0.0139
SWE,Period,Male,1959,0,1043,53643.87,0.01944
SWE,Period,Female,1959,1,57,50958.95,0.00112
SWE,Period,Male,1959,1,74,53690.12,0.00138
SWE,Period,Female,1959,2,41,51377.2,8e-04
SWE,Period,Male,1959,2,54,54442.04,0.00099
SWE,Period,Female,1959,3,25,51330.33,0.00049
SWE,Period,Male,1959,3,50,54678.27,0.00091
SWE,Period,Female,1959,4,19,50873.57,0.00037
SWE,Period,Male,1959,4,38,53734.35,0.00071
SWE,Period,Female,1959,5,29,51396.21,0.00056
SWE,Period,Male,1959,5,36,54405.88,0.00066
SWE,Period,Female,1959,6,17,52442.56,0.00032
SWE,Period,Male,1959,6,34,55589.62,0.00061
SWE,Period,Female,1959,7,11,52434.79,0.00021
SWE,Period,Male,1959,7,30,55461,0.00054
SWE,Period,Female,1959,8,17,53545.6,0.00032
SWE,Period,Male,1959,8,30,56760.46,0.00053
SWE,Period,Female,1959,9,16,56244.8,0.00028
SWE,Period,Male,1959,9,31,59415.18,0.00052
SWE,Period,Female,1959,10,17,59173.87,0.00029
SWE,Period,Male,1959,10,31,61874.3,5e-04
SWE,Period,Female,1959,11,14,60956.5,0.00023
SWE,Period,Male,1959,11,20,63681.42,0.00031
SWE,Period,Female,1959,12,13,62185.72,0.00021
SWE,Period,Male,1959,12,26,65221.05,4e-04
SWE,Period,Female,1959,13,16,63205.13,0.00025
SWE,Period,Male,1959,13,28,66541.08,0.00042
SWE,Period,Female,1959,14,9,63350.1,0.00014
SWE,Period,Male,1959,14,28,66767.15,0.00042
SWE,Period,Female,1959,15,26,61690.45,0.00042
SWE,Period,Male,1959,15,47,64450.7,0.00073
SWE,Period,Female,1959,16,22,57547.17,0.00038
SWE,Period,Male,1959,16,53,59750.78,0.00089
SWE,Period,Female,1959,17,20,51817.47,0.00039
SWE,Period,Male,1959,17,50,53665.88,0.00093
